2026-05-08T00:10:12+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:53008 - "PROPFIND / HTTP/1.0" 405 Method Not Allowed
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34898 - "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34914 - "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34930 - "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34944 - "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34946 - "GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34950 - "GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:34+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34956 - "GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34972 - "GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34984 - "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34996 - "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35002 - "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35016 - "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35022 - "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35034 - "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35042 - "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35058 - "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35068 - "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35084 - "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35098 - "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35106 - "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35110 - "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35124 - "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35132 - "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35146 - "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35148 - "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35152 - "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35162 - "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35170 - "GET /index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35184 - "GET /public/index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35190 - "GET /index.php?lang=../../../../../../../../usr/local/lib/php/pearcmd&+config-create+/&/<?echo(md5("hi"));?>+/tmp/index1.php HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35204 - "GET /index.php?lang=../../../../../../../../tmp/index1 HTTP/1.0" 404 Not Found
2026-05-08T04:30:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35220 - "GET /containers/json HTTP/1.0" 200 OK
2026-05-08T04:46:40+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:55300 - "GET / HTTP/1.0" 200 OK
2026-05-08T04:57:07+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:53148 - "GET /version HTTP/1.0" 200 OK
2026-05-08T05:00:00+00:00 myastra uvicorn[1578892]: [PORANNA] Generuj─Ö porann─ů wiadomo┼Ť─ç...
2026-05-08T05:00:01+00:00 myastra uvicorn[1578892]: [PORANNA] Ôťô Wiadomo┼Ť─ç gotowa: Widz─Ö, ┼╝e czekanie na Stelary i wyniki trwa w najlepsze. Pami─Ötaj, ┼╝e nawet z op...
2026-05-08T05:05:52+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:40470 - "GET /.env HTTP/1.0" 404 Not Found
2026-05-08T05:05:52+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:42700 - "POST / HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52082 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52094 - "GET //wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52100 - "GET //xmlrpc.php?rsd HTTP/1.0" 404 Not Found
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52102 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52106 - "GET //blog/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52118 - "GET //web/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52122 - "GET //wordpress/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52130 - "GET //website/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52142 - "GET //wp/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52156 - "GET //news/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52164 - "GET //2018/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52172 - "GET //2019/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52182 - "GET //shop/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52194 - "GET //wp1/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52206 - "GET //test/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:02+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52218 - "GET //media/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:02+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52226 - "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:02+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52238 - "GET //site/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:02+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52246 - "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:21:02+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52252 - "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.0" 404 Not Found
2026-05-08T05:23:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52402 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:23:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52412 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T05:23:36+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52418 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T05:23:37+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52420 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T05:23:37+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52426 - "GET /api/health HTTP/1.0" 200 OK
2026-05-08T05:23:37+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52442 - "GET /api/morning-message HTTP/1.0" 200 OK
2026-05-08T05:23:38+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:52452 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T05:24:08+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:51302 - "GET /favicon.ico HTTP/1.0" 404 Not Found
2026-05-08T05:24:08+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:51316 - "GET /apple-touch-icon.png HTTP/1.0" 404 Not Found
2026-05-08T05:41:21+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:57486 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:42:10+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35794 - "PROPFIND / HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60628 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60636 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60650 - "GET /.git/config HTTP/1.0" 404 Not Found
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60652 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60664 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60674 - "GET /api/health HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60676 - "GET /api/morning-message HTTP/1.0" 200 OK
2026-05-08T05:51:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60692 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60700 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60708 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60718 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60734 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60742 - "GET /amelka.png HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60758 - "GET /manifest.json HTTP/1.0" 200 OK
2026-05-08T05:51:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60774 - "GET /favicon.ico HTTP/1.0" 404 Not Found
2026-05-08T05:51:21+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60790 - "GET /api/push/vapid-public-key HTTP/1.0" 200 OK
2026-05-08T05:53:12+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35216 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:55:29+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58304 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:55:29+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58310 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T05:55:29+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58320 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T05:55:29+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58336 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58340 - "GET /api/health HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58342 - "GET /api/morning-message HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58354 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58378 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58368 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58388 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58398 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58404 - "GET /amelka.png HTTP/1.0" 200 OK
2026-05-08T05:55:30+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:58414 - "GET /manifest.json HTTP/1.0" 200 OK
2026-05-08T05:55:35+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35336 - "GET /api/push/vapid-public-key HTTP/1.0" 200 OK
2026-05-08T05:55:48+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:44364 - "GET //astra.jpg HTTP/1.0" 404 Not Found
2026-05-08T05:58:37+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:41220 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:58:38+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:41224 - "GET /console/ HTTP/1.0" 200 OK
2026-05-08T05:58:40+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:41236 - "GET /server HTTP/1.0" 200 OK
2026-05-08T05:58:40+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:41246 - "GET /server-status HTTP/1.0" 200 OK
2026-05-08T05:58:41+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:41252 - "GET /about HTTP/1.0" 200 OK
2026-05-08T05:58:43+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34458 - "GET /login.action HTTP/1.0" 404 Not Found
2026-05-08T05:58:43+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34462 - "GET / HTTP/1.0" 200 OK
2026-05-08T05:58:44+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34478 - "GET /___proxy_subdomain_whm/login HTTP/1.0" 200 OK
2026-05-08T05:58:45+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34494 - "GET /___proxy_subdomain_cpanel HTTP/1.0" 200 OK
2026-05-08T05:58:45+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34502 - "GET /v2/_catalog HTTP/1.0" 200 OK
2026-05-08T05:58:46+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34516 - "GET /.DS_Store HTTP/1.0" 404 Not Found
2026-05-08T05:58:47+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34532 - "GET /.env HTTP/1.0" 404 Not Found
2026-05-08T05:58:49+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34540 - "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.0" 404 Not Found
2026-05-08T05:58:51+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34548 - "GET /.git/config HTTP/1.0" 404 Not Found
2026-05-08T05:58:52+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34956 - "POST /graphql HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:58:53+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34970 - "POST /api HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:58:54+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34986 - "POST /api/graphql HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:58:54+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34990 - "POST /graphql/api HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:58:55+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:34996 - "POST /api/gql HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:58:55+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35008 - "GET /s/832323e2433313e2330323e2631313/_/%3B/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.0" 404 Not Found
2026-05-08T05:58:57+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35016 - "GET /config.json HTTP/1.0" 404 Not Found
2026-05-08T05:58:58+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35026 - "GET /telescope/requests HTTP/1.0" 200 OK
2026-05-08T05:58:59+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35042 - "GET /info.php HTTP/1.0" 404 Not Found
2026-05-08T05:59:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35058 - "GET /.well-known/security.txt HTTP/1.0" 404 Not Found
2026-05-08T05:59:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:35068 - "GET /actuator/env HTTP/1.0" 200 OK
2026-05-08T05:59:03+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60616 - "GET /swagger-ui.html HTTP/1.0" 404 Not Found
2026-05-08T05:59:04+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60628 - "GET /swagger/index.html HTTP/1.0" 404 Not Found
2026-05-08T05:59:06+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60638 - "GET /swagger/swagger-ui.html HTTP/1.0" 404 Not Found
2026-05-08T05:59:07+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60648 - "GET /webjars/swagger-ui/index.html HTTP/1.0" 404 Not Found
2026-05-08T05:59:08+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60656 - "GET /swagger.json HTTP/1.0" 404 Not Found
2026-05-08T05:59:09+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60672 - "GET /swagger/v1/swagger.json HTTP/1.0" 404 Not Found
2026-05-08T05:59:10+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60688 - "GET /v2/api-docs HTTP/1.0" 200 OK
2026-05-08T05:59:11+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60700 - "GET /v3/api-docs HTTP/1.0" 200 OK
2026-05-08T05:59:12+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:60716 - "GET /api-docs/swagger.json HTTP/1.0" 404 Not Found
2026-05-08T05:59:13+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50686 - "GET /api/swagger.json HTTP/1.0" 404 Not Found
2026-05-08T05:59:14+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50702 - "GET /trace.axd HTTP/1.0" 404 Not Found
2026-05-08T05:59:16+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50710 - "GET /%40vite/env HTTP/1.0" 200 OK
2026-05-08T05:59:16+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50718 - "GET /.vscode/sftp.json HTTP/1.0" 404 Not Found
2026-05-08T05:59:18+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50722 - "OPTIONS / HTTP/1.0" 405 Method Not Allowed
2026-05-08T05:59:19+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50726 - "GET /?rest_route=/wp/v2/users/ HTTP/1.0" 200 OK
2026-05-08T05:59:20+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:50742 - "GET /debug/default/view?panel=config HTTP/1.0" 200 OK
2026-05-08T06:00:08+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:33018 - "GET /robots.txt HTTP/1.0" 404 Not Found
2026-05-08T06:01:39+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54392 - "GET / HTTP/1.0" 200 OK
2026-05-08T06:01:39+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54408 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T06:01:39+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54422 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T06:01:40+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54430 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T06:01:40+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54444 - "GET /manifest.json HTTP/1.0" 200 OK
2026-05-08T06:01:41+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54450 - "GET /api/morning-message HTTP/1.0" 200 OK
2026-05-08T06:01:41+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54462 - "GET /favicon.ico HTTP/1.0" 404 Not Found
2026-05-08T06:01:41+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:54478 - "GET /api/health HTTP/1.0" 200 OK
2026-05-08T06:01:55+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:49410 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T06:05:23+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48386 - "GET / HTTP/1.0" 200 OK
2026-05-08T06:05:24+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48390 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T06:05:24+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48404 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T06:05:24+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48408 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T06:05:25+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48416 - "GET /api/morning-message HTTP/1.0" 200 OK
2026-05-08T06:05:25+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48428 - "GET /api/health HTTP/1.0" 200 OK
2026-05-08T06:05:25+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48430 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48436 - "GET /app.js HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48446 - "GET /style.css HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48442 - "GET / HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48468 - "GET /favicon.ico HTTP/1.0" 404 Not Found
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48462 - "GET /astra.jpg HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48480 - "GET /amelka.png HTTP/1.0" 200 OK
2026-05-08T06:05:26+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48486 - "GET /manifest.json HTTP/1.0" 200 OK
2026-05-08T06:05:27+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:48502 - "GET /api/push/vapid-public-key HTTP/1.0" 200 OK
2026-05-08T06:05:41+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:42610 - "GET /sw.js HTTP/1.0" 200 OK
2026-05-08T06:08:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:40506 - "GET / HTTP/1.0" 200 OK
2026-05-08T06:08:00+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:40520 - "GET /favicon.ico HTTP/1.0" 404 Not Found
2026-05-08T06:08:01+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:40534 - "GET /favicon.png HTTP/1.0" 404 Not Found
